datacompleteness,side,teamname,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,firstblood,team kpm,ckpm,elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,damagetochampions,dpm,damagetakenperminute,totalgold,earnedgold,earned gpm,goldspent,gspd
complete,Blue,CTBC Flying Oyster,2360,1,13,11,32,13,11,1.0,0.3305,0.6102,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,11.0,3.0,68599.0,1744.0424,2725.9068,75743,50293.0,1278.6356,71598.0,0.127758
complete,Red,CTBC Flying Oyster,2378,0,3,12,6,3,12,0.0,0.0757,0.3785,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,9.0,67731.0,1708.9403,2543.4903,63512,37878.0,955.7107,63923.0,-0.0519595
complete,Blue,CTBC Flying Oyster,1734,1,18,5,46,18,5,1.0,0.6228,0.7958,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,64625.0,2236.1592,2602.2491,60335,41270.0,1428.0277,52610.0,0.203329
complete,Blue,CTBC Flying Oyster,1923,1,17,7,45,17,7,1.0,0.5304,0.7488,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,10.0,0.0,62656.0,1954.9454,3157.6287,66331,45338.0,1414.6022,61350.0,0.321445
complete,Red,CTBC Flying Oyster,1928,0,3,12,4,3,12,1.0,0.0934,0.4668,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,11.0,54752.0,1703.9004,3097.2822,52225,31181.0,970.3631,46500.0,-0.209386
complete,Blue,CTBC Flying Oyster,1532,1,17,4,29,17,4,1.0,0.6658,0.8225,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,2.0,48894.0,1914.9086,2225.1697,56479,39475.0,1546.0183,54350.0,0.316462
complete,Red,CTBC Flying Oyster,1715,1,20,5,50,20,5,0.0,0.6997,0.8746,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,2.0,66878.0,2339.7551,2639.0904,57483,38612.0,1350.8571,51253.0,0.221678
complete,Blue,CTBC Flying Oyster,2441,1,20,12,41,20,12,0.0,0.4916,0.7866,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,1.0,119641.0,2940.7866,3109.4551,76846,50570.0,1243.0152,75175.0,0.131566
complete,Red,CTBC Flying Oyster,1709,1,20,15,31,20,15,0.0,0.7022,1.2288,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,9.0,0.0,67641.0,2374.7572,3257.8701,59084,40274.0,1413.9497,52358.0,0.185499
complete,Red,CTBC Flying Oyster,1679,1,29,6,60,29,6,1.0,1.0363,1.2507,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,1.0,86712.0,3098.7016,2760.0,60119,41615.0,1487.1352,57730.0,0.297757
complete,Blue,CTBC Flying Oyster,1911,1,16,9,33,16,9,1.0,0.5024,0.7849,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,2.0,60311.0,1893.595,2463.5793,62352,41482.0,1302.4176,57680.0,0.107417
complete,Red,CTBC Flying Oyster,1764,0,6,21,15,6,21,1.0,0.2041,0.9184,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,11.0,53359.0,1814.932,3121.9388,46058,26687.0,907.7211,45600.0,-0.184171
complete,Red,CTBC Flying Oyster,2360,0,10,25,22,10,25,0.0,0.2542,0.8898,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,7.0,84234.0,2141.5424,4103.6186,68046,42596.0,1082.9492,65080.0,-0.0674808
complete,Red,CTBC Flying Oyster,1899,0,4,20,9,4,20,0.0,0.1264,0.7583,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,10.0,50160.0,1584.8341,2593.9968,50932,30184.0,953.6809,50858.0,-0.0805224
complete,Blue,CTBC Flying Oyster,1570,0,7,21,13,7,21,1.0,0.2675,1.0701,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,7.0,47386.0,1810.9299,3638.2548,41598,24206.0,925.0701,40450.0,-0.179363
complete,Blue,CTBC Flying Oyster,1906,0,5,22,9,5,22,1.0,0.1574,0.8499,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,11.0,46321.0,1458.1637,3231.2802,53134,32315.0,1017.2613,52450.0,-0.189897
complete,Blue,GAM Esports,1711,1,17,4,48,17,4,1.0,0.5961,0.7364,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,1.0,67428.0,2364.512,3272.858,58976,40145.0,1407.7732,55283.0,0.265511
complete,Red,GAM Esports,1499,1,15,3,22,15,3,1.0,0.6004,0.7205,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,1.0,62960.0,2520.0801,2728.3789,51267,34600.0,1384.9233,46200.0,0.212644
complete,Blue,GAM Esports,1824,1,19,8,34,19,8,0.0,0.625,0.8882,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,8.0,2.0,61138.0,2011.1184,3275.2303,63798,43819.0,1441.4145,56025.0,0.0697299
complete,Red,GAM Esports,1524,1,19,2,44,19,2,1.0,0.748,0.8268,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,11.0,0.0,54269.0,2136.5748,3041.2992,55054,38130.0,1501.1811,48200.0,0.272915
complete,Red,GAM Esports,1864,1,28,20,55,28,20,1.0,0.9013,1.5451,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,9.0,3.0,80223.0,2582.2854,4037.221,66771,46379.0,1492.8863,62900.0,0.119005
complete,Blue,GAM Esports,1378,1,21,12,32,21,12,1.0,0.9144,1.4369,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,1.0,58985.0,2568.2874,3321.9448,51347,35916.0,1563.8316,47400.0,0.244238
complete,Red,GAM Esports,1869,1,34,15,65,34,15,1.0,1.0915,1.573,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,1.0,92670.0,2974.9599,3103.5955,67988,47545.0,1526.3242,62075.0,0.162609
complete,Blue,GAM Esports,1272,0,5,19,10,5,19,0.0,0.2358,1.1321,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,7.0,33049.0,1558.9151,2999.717,36219,21862.0,1031.2264,35580.0,-0.0758467
complete,Red,GAM Esports,1735,1,30,9,70,30,9,0.0,1.0375,1.3487,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,11.0,0.0,76401.0,2642.1095,3168.9683,63808,44730.0,1546.8588,57100.0,0.232758
complete,Red,GAM Esports,1876,1,29,14,46,29,14,1.0,0.9275,1.3753,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,9.0,1.0,81931.0,2620.3945,3937.9638,67624,47109.0,1506.6844,62360.0,0.1562
complete,Blue,GAM Esports,2413,1,32,30,55,32,30,1.0,0.7957,1.5416,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,9.0,9.0,111840.0,2780.9366,3660.9946,83105,57114.0,1420.1575,78710.0,0.0199143
complete,Red,GAM Esports,1941,1,26,9,57,26,9,1.0,0.8037,1.0819,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,11.0,1.0,77445.0,2393.9722,2755.5178,70297,49126.0,1518.5781,62360.0,0.216358
complete,Blue,GAM Esports,1442,1,10,8,21,10,8,0.0,0.4161,0.749,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,7.0,4.0,51709.0,2151.5534,2196.6158,48611,32520.0,1353.1207,45275.0,0.0798163
complete,Blue,GAM Esports,2712,0,23,31,52,23,31,1.0,0.5088,1.1947,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,7.0,11.0,121544.0,2689.0265,3144.8894,86327,57287.0,1267.4115,78675.0,-0.153386
complete,Red,GAM Esports,1874,1,28,22,42,28,22,1.0,0.8965,1.6009,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,11.0,1.0,99136.0,3174.0448,2946.4995,65777,45284.0,1449.8613,57360.0,0.076474
complete,Blue,GAM Esports,1575,1,11,9,25,11,9,0.0,0.419,0.7619,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,11.0,2.0,59731.0,2275.4667,2730.8952,54418,36975.0,1408.5714,50625.0,0.200896
complete,Red,GAM Esports,1847,1,26,16,52,26,16,0.0,0.8446,1.3644,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,11.0,2.0,90609.0,2943.4434,3135.4629,64502,44285.0,1438.6031,56120.0,0.091591
complete,Red,GAM Esports,1722,1,14,13,32,14,13,1.0,0.4878,0.9408,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,7.0,2.0,63323.0,2206.3763,2362.6481,57010,38068.0,1326.4111,49670.0,0.0713094
complete,Blue,GAM Esports,1520,1,19,10,30,19,10,1.0,0.75,1.1447,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,0.0,60610.0,2392.5,3352.1842,54766,37884.0,1495.4211,51125.0,0.255681
complete,Blue,GAM Esports,1726,1,17,12,36,17,12,0.0,0.591,1.0081,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,4.0,74857.0,2602.2132,2982.2364,55032,36049.0,1253.1518,49085.0,0.0533791
complete,Red,GAM Esports,1538,1,21,13,40,21,13,0.0,0.8192,1.3264,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,11.0,1.0,75185.0,2933.0949,2825.4226,56149,39083.0,1524.6944,51875.0,0.280019
complete,Blue,GAM Esports,1716,1,24,17,55,24,17,0.0,0.8392,1.4336,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,1.0,77351.0,2704.5804,3238.3916,62633,43752.0,1529.7902,57093.0,0.16645
complete,Red,GAM Esports,1434,1,23,7,52,23,7,0.0,0.9623,1.2552,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,0.0,55355.0,2316.1088,2638.954,53229,37224.0,1557.4895,45450.0,0.218697
complete,Blue,GAM Esports,1444,1,24,10,32,24,10,1.0,0.9972,1.4127,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,11.0,2.0,88876.0,3692.9086,2791.0803,55029,38922.0,1617.2576,49535.0,0.252615
complete,Red,GAM Esports,2352,1,28,24,59,28,24,0.0,0.7143,1.3265,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,11.0,9.0,127441.0,3251.0459,3493.2398,82172,56804.0,1449.0816,71308.0,0.0048499
complete,Blue,GAM Esports,1468,1,21,5,36,21,5,1.0,0.8583,1.0627,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,51911.0,2121.703,2481.0082,54348,37996.0,1552.97,47850.0,0.275186
complete,Red,GAM Esports,1615,1,28,9,61,28,9,0.0,1.0402,1.3375,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,11.0,0.0,76725.0,2850.4644,3510.8359,61062,43211.0,1605.3622,55925.0,0.293771
complete,Red,GAM Esports,2295,1,31,36,75,31,36,0.0,0.8105,1.7516,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,7.0,10.0,118715.0,3103.6601,3779.7386,75016,50229.0,1313.1765,68490.0,-0.126513
complete,Blue,GAM Esports,1501,1,30,6,53,30,6,1.0,1.1992,1.439,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,11.0,0.0,72251.0,2888.1146,2894.99,56323,39635.0,1584.3438,48675.0,0.278392
complete,Red,GAM Esports,2024,1,23,14,55,23,14,1.0,0.6818,1.0968,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,10.0,5.0,78297.0,2321.0573,2803.0435,69703,47680.0,1413.4387,62738.0,0.061834
complete,Red,GAM Esports,1795,0,8,19,12,8,19,1.0,0.2674,0.9025,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0,9.0,38770.0,1295.9331,2577.3259,54820,35133.0,1174.3621,54888.0,-0.0696689
complete,Red,GAM Esports,2043,1,28,22,58,28,22,0.0,0.8223,1.4684,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,11.0,4.0,113431.0,3331.3069,3772.1586,72897,50680.0,1488.3994,68383.0,0.0668415
complete,Blue,GAM Esports,1702,1,24,13,59,24,13,1.0,0.8461,1.3043,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,8.0,5.0,51420.0,1812.691,2903.302,58582,39844.0,1404.6063,53465.0,0.138065
complete,Blue,GAM Esports,1836,0,14,24,36,14,24,0.0,0.4575,1.2092,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,10.0,81176.0,2652.8105,3588.1373,52413,32308.0,1055.817,47835.0,-0.183734
complete,Red,GAM Esports,1618,1,20,4,51,20,4,1.0,0.7417,0.89,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,9.0,1.0,60850.0,2256.4895,2749.0606,58177,40295.0,1494.2522,52558.0,0.292706
complete,Blue,GAM Esports,1746,0,9,25,23,9,25,1.0,0.3093,1.1684,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,8.0,66293.0,2278.11,3274.3299,47258,28071.0,964.6392,46200.0,-0.130501
complete,Blue,GAM Esports,1512,1,13,4,36,13,4,0.0,0.5159,0.6746,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,2.0,59179.0,2348.373,2366.1111,50047,33247.0,1319.3254,43808.0,0.127686
complete,Red,GAM Esports,1598,1,17,15,37,17,15,0.0,0.6383,1.2015,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,0.0,57447.0,2156.9587,3298.9111,56750,39072.0,1467.0338,51668.0,0.122848
complete,Red,GAM Esports,1564,0,7,22,19,7,22,0.0,0.2685,1.1125,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,10.0,49590.0,1902.4297,3040.7033,42026,24695.0,947.3785,40425.0,-0.15432
complete,Blue,GAM Esports,1545,0,10,22,16,10,22,1.0,0.3883,1.2427,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,7.0,60436.0,2347.0291,3639.8835,46574,29437.0,1143.1845,44308.0,-0.0333341
complete,Red,GAM Esports,1857,1,20,7,44,20,7,0.0,0.6462,0.8724,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,9.0,3.0,77007.0,2488.1099,2825.2989,64956,44637.0,1442.2294,57375.0,0.0827094
complete,Blue,GAM Esports,1687,1,27,19,60,27,19,0.0,0.9603,1.636,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,4.0,93596.0,3328.8441,3676.8228,60647,42062.0,1495.981,53768.0,0.0153301
complete,Red,GAM Esports,1869,1,27,11,55,27,11,1.0,0.8668,1.2199,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,2.0,90624.0,2909.2777,3565.6822,66665,46223.0,1483.8844,57600.0,0.128406
complete,Blue,GAM Esports,1385,0,4,20,6,4,20,0.0,0.1733,1.0397,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,8.0,39827.0,1725.3574,2974.7004,36874,21369.0,925.7329,35808.0,-0.193408
complete,Red,GAM Esports,2010,0,8,14,19,8,14,0.0,0.2388,0.6567,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,4.0,7.0,64066.0,1912.4179,2644.3881,56494,34614.0,1033.2537,54575.0,-0.0333333
complete,Blue,GAM Esports,2253,1,33,23,69,33,23,0.0,0.8788,1.4913,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,8.0,1.0,99849.0,2659.0945,3343.968,77115,52756.0,1404.9534,69843.0,0.0246108
complete,Red,GAM Esports,2521,0,18,21,38,18,21,0.0,0.4284,0.9282,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,9.0,8.0,103704.0,2468.1634,4134.407,78648,51556.0,1227.0369,76335.0,0.0047272
complete,Blue,GAM Esports,1931,1,19,7,42,19,7,1.0,0.5904,0.8079,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,2.0,87144.0,2707.7369,2957.8353,65932,44858.0,1393.827,59875.0,0.175295
complete,Blue,GAM Esports,1544,0,10,20,23,10,20,1.0,0.3886,1.1658,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,9.0,53390.0,2074.7409,3169.3912,46579,29452.0,1144.5078,44950.0,-0.0960046
complete,Red,GAM Esports,1439,1,24,6,43,24,6,1.0,1.0007,1.2509,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,0.0,67911.0,2831.5914,3039.1522,49455,33399.0,1392.5921,45035.0,0.231389
complete,Blue,GAM Esports,1777,1,23,13,54,23,13,1.0,0.7766,1.2155,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,8.0,2.0,72975.0,2463.9842,3381.4069,60395,40892.0,1380.7091,56275.0,0.132942
complete,Red,GAM Esports,1932,0,14,18,31,14,18,1.0,0.4348,0.9938,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,7.0,69878.0,2170.1242,2695.3416,53334,32250.0,1001.5528,51513.0,-0.0218312
complete,Blue,GAM Esports,1431,1,16,5,27,16,5,1.0,0.6709,0.8805,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,9.0,1.0,40635.0,1703.7736,2182.0545,50196,34222.0,1434.8847,42570.0,0.18883
complete,Red,GAM Esports,1670,1,13,6,31,13,6,0.0,0.4671,0.6826,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,2.0,60149.0,2161.0419,2663.497,52716,34304.0,1232.479,48283.0,0.112857
complete,Red,GAM Esports,1592,1,30,17,71,30,17,0.0,1.1307,1.7714,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,10.0,0.0,84963.0,3202.1231,3885.7161,59174,41558.0,1566.2563,51558.0,0.112102
complete,Blue,GAM Esports,1503,1,17,2,40,17,2,0.0,0.6786,0.7585,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,10.0,1.0,53796.0,2147.5449,2378.8024,53681,36972.0,1475.9281,47833.0,0.217751
complete,Blue,GAM Esports,1890,1,16,6,35,16,6,1.0,0.5079,0.6984,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,3.0,60384.0,1916.9524,2206.0317,64036,43380.0,1377.1429,59708.0,0.170549
complete,Red,GAM Esports,1946,0,3,19,6,3,19,0.0,0.0925,0.6783,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,10.0,37403.0,1153.2271,2431.5108,53789,32562.0,1003.9671,51833.0,-0.174782
complete,Blue,GAM Esports,1869,1,18,9,57,18,9,0.0,0.5778,0.8668,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,9.0,3.0,73377.0,2355.6019,2688.9246,59915,39473.0,1267.191,52575.0,0.0920169
complete,Blue,GAM Esports,1611,1,16,7,36,16,7,1.0,0.5959,0.8566,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,9.0,1.0,51763.0,1927.8585,2395.0093,56275,38465.0,1432.5885,48758.0,0.130147
complete,Red,GAM Esports,1770,1,29,9,63,29,9,0.0,0.9831,1.2881,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,11.0,4.0,90262.0,3059.7288,3585.3559,66796,47364.0,1605.5593,61560.0,0.177188
complete,Blue,GAM Esports,2293,1,15,12,47,15,12,0.0,0.3925,0.7065,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,8.0,3.0,81782.0,2139.9564,2650.7545,73857,49090.0,1284.5181,65975.0,0.0635727
complete,Red,GAM Esports,1738,1,26,8,58,26,8,0.0,0.8976,1.1738,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,2.0,81419.0,2810.7825,3022.9574,61115,42009.0,1450.2532,54180.0,0.136646
complete,Red,GAM Esports,1598,1,15,2,30,15,2,1.0,0.5632,0.6383,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,1.0,42892.0,1610.4631,2757.2215,54302,36624.0,1375.1189,49190.0,0.233625
complete,Blue,GAM Esports,1840,1,16,9,46,16,9,1.0,0.5217,0.8152,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,11.0,3.0,94057.0,3067.0761,3582.1957,62034,41888.0,1365.913,57165.0,0.125784
complete,Red,GAM Esports,1647,1,14,7,33,14,7,1.0,0.51,0.765,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,0.0,62509.0,2277.1949,2303.0965,55502,37325.0,1359.745,47075.0,0.0624315
complete,Blue,GAM Esports,1722,1,21,15,34,21,15,0.0,0.7317,1.2544,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,73566.0,2563.2753,3482.7875,61735,42793.0,1491.0453,55575.0,0.118152
complete,Red,GAM Esports,1995,1,13,5,31,13,5,0.0,0.391,0.5414,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,11.0,0.0,62029.0,1865.5338,2980.5714,67339,45612.0,1371.7895,58680.0,0.135177
complete,Red,GAM Esports,1856,0,11,12,33,11,12,1.0,0.3556,0.7435,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0,8.0,56797.0,1836.1099,3096.5625,54279,33970.0,1098.1681,52460.0,0.0280274
complete,Red,GAM Esports,1666,1,11,18,37,11,18,0.0,0.3962,1.0084,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,7.0,55437.0,1996.5306,3023.9496,51245,32874.0,1183.9376,47100.0,-0.00106101
complete,Red,GAM Esports,1687,1,22,6,63,22,6,1.0,0.7825,0.9959,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,7.0,0.0,59972.0,2132.9698,2595.08,55351,36766.0,1307.623,50525.0,0.247179
complete,Red,GAM Esports,1636,1,21,16,56,21,16,0.0,0.7702,1.357,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,9.0,3.0,82156.0,3013.0562,3474.7922,55900,37835.0,1387.5917,45450.0,-0.0144168
complete,Red,GAM Esports,1831,0,5,12,15,5,12,1.0,0.1638,0.5571,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,8.0,41858.0,1371.6439,2555.8165,49849,29795.0,976.3517,47635.0,-0.118774
complete,Blue,GAM Esports,1928,1,21,5,44,21,5,1.0,0.6535,0.8091,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,1.0,74391.0,2315.0726,2353.7552,65801,44757.0,1392.8527,61600.0,0.223626
complete,Blue,GAM Esports,1870,0,9,24,16,9,24,0.0,0.2888,1.0588,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,9.0,69810.0,2239.893,2948.7273,53346,32894.0,1055.4225,52815.0,-0.122133
complete,Blue,GAM Esports,2044,0,7,17,14,7,17,0.0,0.2055,0.7045,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,7.0,69537.0,2041.2035,2935.5969,53048,30821.0,904.726,52200.0,-0.0900983
complete,Red,GAM Esports,1833,1,11,9,34,11,9,0.0,0.3601,0.6547,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,8.0,5.0,50227.0,1644.0917,2466.4157,55627,35552.0,1163.7316,47775.0,-0.11166
complete,Blue,GAM Esports,1762,1,21,4,55,21,4,1.0,0.7151,0.8513,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,1.0,81113.0,2762.0772,2909.4211,57506,38156.0,1299.2963,53975.0,0.185554
complete,Red,GAM Esports,1571,1,21,6,42,21,6,1.0,0.802,1.0312,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,9.0,0.0,59245.0,2262.6989,2934.3094,55177,37775.0,1442.7116,48150.0,0.225303
complete,Red,GAM Esports,1923,1,16,11,43,16,11,1.0,0.4992,0.8424,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,77636.0,2422.3401,3362.0905,58469,37476.0,1169.298,50775.0,-0.0376812
complete,Red,GAM Esports,1675,1,27,9,75,27,9,0.0,0.9672,1.2896,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,8.0,2.0,86702.0,3105.7433,3355.5224,60498,42035.0,1505.7313,55710.0,0.198284
complete,Red,GAM Esports,1605,1,19,8,41,19,8,0.0,0.7103,1.0093,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,8.0,3.0,69143.0,2584.785,2917.1215,53452,35703.0,1334.6916,47750.0,0.0914317
complete,Red,GAM Esports,1491,0,6,23,17,6,23,0.0,0.2414,1.167,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,10.0,36118.0,1453.4406,3430.503,38379,21793.0,876.9819,36820.0,-0.27446
complete,Blue,GAM Esports,2259,0,5,14,14,5,14,0.0,0.1328,0.5046,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,4.0,7.0,61257.0,1627.012,2142.4436,62693,38273.0,1016.5471,62550.0,0.0275527
complete,Blue,GAM Esports,1406,0,6,15,16,6,15,0.0,0.256,0.8962,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,7.0,33574.0,1432.7454,2254.3101,37798,22079.0,942.2048,37050.0,-0.102068
complete,Red,GAM Esports,1842,0,9,19,21,9,19,1.0,0.2932,0.9121,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,10.0,49311.0,1606.2215,3490.7818,49544,29378.0,956.9381,47100.0,-0.129709
complete,Blue,GAM Esports,2491,1,21,17,55,21,17,0.0,0.5058,0.9153,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,7.0,8.0,121784.0,2933.3762,3974.5002,72728,45942.0,1106.5917,65925.0,-0.12146
complete,Red,GAM Esports,1890,0,7,19,17,7,19,1.0,0.2222,0.8254,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,11.0,63876.0,2027.8095,3755.3016,49217,28561.0,906.6984,48430.0,-0.205549
complete,Blue,Fnatic,2085,1,15,12,41,15,12,0.0,0.4317,0.777,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,4.0,78054.0,2246.1583,2870.9928,64090,41445.0,1192.6619,57300.0,-0.0327869
complete,Red,Fnatic,2021,1,16,12,33,16,12,1.0,0.475,0.8313,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,8.0,4.0,70262.0,2085.9574,3516.6353,59020,37028.0,1099.2974,51835.0,-0.107262
complete,Red,Fnatic,2009,1,13,8,37,13,8,1.0,0.3883,0.6272,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,9.0,3.0,65762.0,1964.0219,2481.2344,64719,42849.0,1279.7113,57643.0,0.109475
complete,Red,Fnatic,2499,1,17,6,42,17,6,0.0,0.4082,0.5522,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,9.0,4.0,118435.0,2843.5774,3548.9076,79756,52888.0,1269.8199,70225.0,0.0650616
